True,Pred
2718,0.2125589
3098,0.2125589
3416,0.2125589
3721,0.2125589
3608,0.2125589
3475,0.2125589
3384,0.2125589
3668,-4329.067
3624,-5016.576
3518,0.2125589
3695,0.2125589
3745,0.2125589
4044,-4531.748
4332,-12864.077
4006,-225.41165
4252,0.2125589
4056,0.2125589
4129,-4753.2085
3950,-25009.084
3980,0.2125589
4000,0.2125589
4022,0.2125589
3832,-3037.214
3820,-45664.73
4017,0.2125589
4008,0.2125589
3671,0.2125589
4155,0.2125589
3922,-71509.6
4079,0.2125589
4063,0.2125589
4085,0.2125589
4061,0.2125589
3882,-112437.12
3999,0.2125589
3692,0.2125589
3976,0.2125589
