True,Pred
2822,3962.0933
2850,3991.9111
2634,4032.3384
2734,4060.712
2810,4088.8596
2925,4114.9917
2970,4138.7437
2739,4160.6294
2718,4180.693
3098,4199.053
3416,4215.8447
3721,4231.1826
3608,4245.1772
3475,4257.935
3384,4269.555
3668,4280.1313
3624,4289.7485
3518,4298.4907
3695,4306.4307
3745,4313.64
4044,4320.1816
4332,4326.1147
4006,4331.4946
4252,4336.37
4056,4340.7876
4129,4344.789
3950,4348.4116
3980,4351.6924
4000,4354.6606
4022,4357.346
3832,4359.7773
3820,4361.9756
4017,4363.964
4008,4365.762
3671,4367.388
4155,4368.8574
3922,4370.187
4079,4371.3877
4063,4372.4736
4085,4373.4546
4061,4374.3423
3882,4375.1436
3999,4375.8677
3692,4376.5225
3976,4377.1133
