,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,700.822011358908,574.3724337446012,16.604728582740773,0.0,0.0,0.0
std,490.48570102000787,495.98759259475656,12.818705547171163,0.0,0.0,0.0
