True,Pred
2970,3899.8062
2739,3897.2356
2718,3889.8472
3098,3881.0837
3416,3870.9358
3721,3860.8523
3608,3854.9531
3475,3847.85
3384,3847.986
3668,3843.726
3624,3840.5068
3518,3837.3196
3695,3834.2622
3745,3831.4138
4044,3828.8564
4332,3826.635
4006,3824.6792
4252,3823.0
4056,3821.4216
4129,3819.9915
3950,3818.6833
3980,3817.4902
4000,3816.4082
4022,3815.4302
3832,3814.5488
3820,3813.7554
4017,3813.0386
4008,3812.39
3671,3811.8025
4155,3811.27
3922,3810.7874
4079,3810.3508
4063,3809.956
4085,3809.5989
4061,3809.2756
3882,3808.984
3999,3808.7192
3692,3808.4797
3976,3808.2634
