,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,268.27086131710536,216.64093270931602,3.816669257917428,0.0,0.0,0.0
std,2.351614059227472,1.138579456587421,0.01629202791647102,0.0,0.0,0.0
