,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,649.9769744825683,504.7911566840278,15.851589749979558,0.0,0.0,0.0
std,18.676969378204085,35.266042293508264,0.9250536084088593,0.0,0.0,0.0
