,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,inf,2.2303055106877144e+16,569009277503003.0,0.0,0.0,0.0
std,,1.2215886360648064e+17,3116592161376947.0,0.0,0.0,0.0
