,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,506.24055187054915,436.27007942422796,7.75094922831569,0.0,0.0,0.0
std,541.7077584568962,550.7117041526957,9.726691696619705,0.0,0.0,0.0
