,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,275.1758863319767,218.12746965900158,3.8463883123886164,0.0,0.0,0.0
std,1.2177851313481864,0.6884515915049068,0.00870863780512726,0.0,0.0,0.0
