,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,447.43914601534436,341.7815577841212,9.86947849759582,0.0,0.0,0.0
std,52.27386325064816,59.04864213155221,1.5147026747206203,0.0,0.0,0.0
