,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,560.0600530532665,462.05419230910957,8.083055586376412,0.0,0.0,0.0
std,458.6637369192463,438.6018763751341,7.631065591458527,0.0,0.0,0.0
