,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,510.5978735585888,353.0692734136815,10.87414877229855,0.0,0.0,0.0
std,12.836130726820098,20.12306123308461,0.5441063128825864,0.0,0.0,0.0
