,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1072.5278802795867,1002.1042032877605,27.15040821212345,0.0,0.0,0.0
std,690.0599316348594,676.8281979903611,17.475860615296863,0.0,0.0,0.0
