,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,920.6980806784228,856.9833666000244,25.055089902844806,0.0,0.0,0.0
std,1.156303432516342e-13,3.4689102975490264e-13,7.226896453227138e-15,0.0,0.0,0.0
