,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,444.1192707850321,356.35352316755586,10.216234805533064,0.0,0.0,0.0
std,41.48763597295617,45.270142746804176,1.0177149813579778,0.0,0.0,0.0
