,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,842.5316274007199,773.9387064615886,22.312935936949724,0.0,0.0,0.0
std,191.5675512112194,201.54122353764922,5.255863202041449,0.0,0.0,0.0
