True,Pred
4369,4871.8955
4672,4238.981
4661,4762.1772
4655,4525.106
4716,4815.4473
4377,4594.6235
4484,4400.6855
4911,4534.8906
5218,4735.2446
5759,5318.65
5456,5843.6494
5359,5445.7896
5305,5407.772
5769,5183.5186
5565,5757.5903
5367,5582.241
5633,5518.738
5664,5474.723
6082,5561.8564
6505,6154.822
5813,6364.8228
6379,6016.12
6091,6339.6
6219,5819.2856
6052,6497.1
6105,5868.2695
6030,6152.601
5969,5987.1123
5707,5988.1426
5681,5697.309
6052,5672.451
5904,5969.1665
5426,5902.9287
6005,5565.0537
5766,5880.16
5946,5502.8286
5981,6246.586
6104,5712.678
5991,6209.8813
5670,5943.2686
5709,5720.8213
5416,5708.5195
5793,5261.2075
5750,5827.6973
5399,5633.97
6123,5573.21
5730,5928.4272
6015,5605.845
5989,6282.774
6333,5664.537
6388,6507.577
6048,6224.9883
6322,6179.923
6405,6251.3755
6523,6269.5776
