True,Pred
4484,3644.4626
4911,3815.2546
5218,4162.612
5759,4666.7915
5456,5094.834
5359,4953.4844
5305,4784.017
5769,4553.309
5565,4865.0493
5367,5129.253
5633,4784.986
5664,4805.7124
6082,4658.6484
6505,5308.141
5813,5765.704
6379,5483.6055
6091,5265.685
6219,5280.3237
6052,5410.8784
6105,5328.383
6030,5143.4473
5969,5297.167
5707,4880.806
5681,5137.7607
6052,4651.5337
5904,5178.7515
5426,5169.8247
6005,4908.931
5766,4926.4087
5946,5033.379
5981,5196.5024
6104,5210.534
5991,5247.465
5670,5233.243
5709,4825.1753
5416,5027.2354
5793,4528.196
5750,4805.3257
5399,5036.399
6123,4782.901
5730,5012.1875
6015,4966.1533
5989,5344.113
6333,5182.0493
6388,5367.3496
6048,5661.0537
6322,5236.8076
6405,5581.4424
6523,5239.163
