,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,435.4090318576102,343.0994005652947,9.930263658564824,0.0,0.0,0.0
std,20.138059417712462,31.484847992413478,0.5985875564654993,0.0,0.0,0.0
