,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,324.76879042609147,247.8426479763455,6.813278407955092,0.0,0.0,0.0
std,40.28861080545293,46.9275797376303,1.2541182996734388,0.0,0.0,0.0
