True,Pred
2822,3933.62
2850,3955.3882
2634,3991.8665
2734,4010.8713
2810,4034.0857
2925,4056.1838
2970,4076.6392
2739,4096.4995
2718,4115.425
3098,4133.4854
3416,4150.7544
3721,4167.2456
3608,4182.995
3475,4198.037
3384,4212.4
3668,4226.1133
3624,4239.2056
3518,4251.703
3695,4263.6323
3745,4275.0166
4044,4285.881
4332,4296.248
4006,4306.139
4252,4315.575
4056,4324.577
4129,4333.1636
3950,4341.3535
3980,4349.1636
4000,4356.612
4022,4363.7144
3832,4370.486
3820,4376.942
4017,4383.096
4008,4388.964
3671,4394.556
4155,4399.887
3922,4404.968
4079,4409.81
4063,4414.425
4085,4418.822
4061,4423.012
3882,4427.005
3999,4430.8086
3692,4434.4326
3976,4437.8857
