True,Pred
2822,3928.777
2850,3949.2466
2634,3982.499
2734,3999.2495
2810,4020.1792
2925,4039.9766
2970,4058.3152
2739,4076.1145
2718,4093.0608
3098,4109.2275
3416,4124.6753
3721,4139.419
3608,4153.4907
3475,4166.9214
3384,4179.7373
3668,4191.9644
3624,4203.629
3518,4214.7554
3695,4225.3667
3745,4235.487
4044,4245.1357
4332,4254.3354
4006,4263.105
4252,4271.4634
4056,4279.43
4129,4287.0225
3950,4294.2563
3980,4301.149
4000,4307.7153
4022,4313.97
3832,4319.9287
3820,4325.6035
4017,4331.008
4008,4336.154
3671,4341.0537
4155,4345.719
3922,4350.161
4079,4354.389
4063,4358.415
4085,4362.246
4061,4365.894
3882,4369.3647
3999,4372.668
3692,4375.811
3976,4378.8027
