,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,813.0947268230951,685.8782865694868,19.493883670536817,0.0,0.0,0.0
std,620.9840236283774,626.3941049422424,16.176782243006205,0.0,0.0,0.0
