,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,688.7515333524498,602.430113070619,10.43806709332143,0.0,0.0,0.0
std,331.08419615649734,331.2253787037065,5.69863130743236,0.0,0.0,0.0
