,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,803.5518593220374,733.4090464274088,21.27389937393689,0.0,0.0,0.0
std,121.35376827374448,144.21402455389222,3.7694658089985777,0.0,0.0,0.0
