,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,578.0643515785167,490.5604050925925,14.112886274419692,0.0,0.0,0.0
std,93.01831377075922,107.17549127302944,2.2066688884605337,0.0,0.0,0.0
