,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,68422378934.15275,18953524139.658867,485621309.19360924,0.0,0.0,0.0
std,374764749836.71295,103812692433.68912,2659856555.4306073,0.0,0.0,0.0
