True,Pred
2970,0.24872616
2739,0.24872616
2718,0.24872616
3098,0.24872616
3416,0.24872616
3721,0.24872616
3608,0.24872616
3475,0.24872616
3384,0.24872616
3668,0.24872616
3624,0.24872616
3518,0.24872616
3695,0.24872616
3745,0.24872616
4044,0.24872616
4332,0.24872616
4006,0.24872616
4252,0.24872616
4056,0.24872616
4129,0.24872616
3950,0.24872616
3980,0.24872616
4000,0.24872616
4022,0.24872616
3832,0.24872616
3820,0.24872616
4017,0.24872616
4008,0.24872616
3671,0.24872616
4155,0.24872616
3922,0.24872616
4079,0.24872616
4063,0.24872616
4085,0.24872616
4061,0.24872616
3882,0.24872616
3999,0.24872616
3692,0.24872616
3976,0.24872616
