,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,15.5,42.0,14542.0,210.90588229703548,160.60453387409652,4.119348012722622,44943.71411227025,92.85714285714286,1771.7754221709702,1616.9832024468315,26.713114225933335,3142754.598809751,29.444444444444446
std,8.803408430829505,0.0,8803.408430829504,21.87163786448335,21.74352251174272,0.5185045949802924,11553.399227955775,3.1135569043812685,60.740705552347585,64.73422411472359,1.1227812835352016,225350.8278683898,7.4962740851467276
min,1.0,42.0,42.0,199.3812959634636,150.08357581313774,3.8808459808576043,39752.90118007027,79.59183673469387,1685.7061910091602,1527.2445475260417,25.17179314754933,2841605.3624066114,25.0
max,30.0,42.0,29042.0,324.7962802353062,274.1264449139031,6.831693990299824,105492.62365469155,95.91836734693877,2039.130476236009,1902.907450358073,31.683451654158628,4158053.0991144925,50.0
