,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,489.451034038442,398.53904079861115,6.8771779858292374,0.0,0.0,0.0
std,123.1327496713662,101.80451623536281,1.7252875940193058,0.0,0.0,0.0
