,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1265.2793290373463,1235.6008723506222,31.66603761545144,0.0,0.0,0.0
std,22.865596229719827,13.49295907064591,0.3597451854368724,0.0,0.0,0.0
