,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1008.3354318023127,895.1441467285156,25.2068758775789,0.0,0.0,0.0
std,577.9715007713081,546.5318967194956,14.14268857223158,0.0,0.0,0.0
