,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,683.4542819434129,583.440112701664,16.59148499438465,0.0,0.0,0.0
std,255.47211354194022,266.5043779889756,7.210555654994272,0.0,0.0,0.0
