,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,904.8322377906641,827.0312520345052,23.082281048657528,0.0,0.0,0.0
std,353.2812655413375,356.92880570031065,9.201313813897972,0.0,0.0,0.0
