,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,13973.685961602434,9924.022477213543,259.60883000312964,0.0,0.0,0.0
std,46579.620512806716,28080.646373013264,712.5809802091851,0.0,0.0,0.0
