,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,13119398.012809224,4267291.259940593,109139.57334143536,0.0,0.0,0.0
std,49939193.13741131,16372309.633542774,418731.2803360429,0.0,0.0,0.0
